李東昇,中國軍機在2月9日、10日連續兩天干擾我外圍空域，美軍亦迅速回應，除連續數日派機接近我國外圍空域，美國軍艦15日也現蹤台海。美軍第七艦隊隨後證實，這次通過台海的是裝設神盾戰鬥系統的飛彈巡洋艦「昌塞勒斯維號」（USS Chancellorsville CG-62），並公開該艦通過台海的畫面。  昌塞勒斯維號的母港在日本橫須賀，第七艦隊公開該艦15日由北向南通過台灣海峽的照片，可見官兵監視現場海域的情況；美軍指該艦當時執行正常航行任務。  美國繼續展示軍力向中國施壓，15日在西太平洋展開遠征打擊部隊行動演練，出動航空母艦戰鬥群與遠征打擊群，聲稱支援印太的自由與開放。昌塞勒斯維號通過台海，是其中一環。  第七艦隊表示，海軍羅斯福號航空母艦戰鬥群與美利堅號遠征打擊群的艦艇及軍機，聯同海軍陸戰隊的軍機，在第七艦隊管轄區展開一次高端聯合作戰演習，包括空對空訓練、編隊航行、機動、建立聯合通訊，以提高戰備狀態。  美軍形容航空母艦戰鬥群的作戰力量強大，當聯合遠征打擊群時力量更是無可匹敵。 震攝中國！ 美軍公開神盾艦通過台海畫面 - 國際 - 自由時報電子報 中國軍機在2月9日、10日連續兩天干擾我外圍空域，美軍亦迅速回應，除連續數日派機接近我國外圍空域，美國軍艦15日也現蹤台海。美軍第七艦隊隨後證實，這次通過台海的是裝設神盾戰鬥系統的飛彈巡洋艦「昌塞勒斯維號」（...,22,2020-02-16T17:05:41.000+08:00,,第七舰队
李東昇,名家論壇》黃創夏／從今天起，台灣的月亮也很圓 | 名家論壇 | NOWnews 今日新聞 「外國的月亮比較圓???」由於長期的被孤立、被打壓，台灣長期有嚮往外國，貶抑自己的潛意識。 在第七艦隊的護衛，以及美援的投入，台灣得以在戰亂壓下茁壯，因此從「蘋果的滋味」崇拜美國，到「來來來，來台大，.....,2,2020-03-06T15:12:07.000+08:00,,第七舰队
馬龍,這個挑釁動作非常惡劣哦！ 雷達鎖定以後，下一個動作就是開火！ 被鎖定的我機怎麼可能沒有反制動作？ 很有可能擦槍走火，戰爭也有可能一觸即發，都是中國在挑釁的。 目前就這樣了，三月中旬以後到四月初時，更有可能爆發哦！ 屆時會否開打了？千萬不可輕忽哦！ 請大家在瘟疫之外，也要做好對於開戰之後的準備啊。  （流浪占星師 馬龍 2-18-2020）  漏網新聞》殲十一竟鎖定我戰機 2020-02-18 05:30:00  漏網新聞》殲十一竟鎖定我戰機 - 國際 - 自由時報電子報 記者鄒景雯／特稿美國第七艦隊十六日公開了「昌塞勒斯維號」在十五日通過台灣海峽的畫面，並且主動對外證實這是艘裝設神盾戰鬥系統的飛彈巡洋艦，正在執行維持印太安全與穩定的任務，美軍這個刻意的行動目的無他，擺...,4,2020-02-18T19:02:16.000+08:00,,第七舰队
李東昇,第三艦隊的 羅斯福號航母戰鬥群 USS Theodore Roosevelt CVN-71 已經被派駐到 西太平洋來了！ 搭配 第七艦隊的 雷根號航母戰鬥群 USS Ronald Reagan CVN-76  以及 美利堅號雷霆航母 USS America LHA-6 以及  好人查理號雷霆航母 USS Bonhomme Richard LHD-6 已經有四艘航母佈署在西太平洋了！ 只剩下 第三艘尼米茲級航母戰鬥群的到來了！  https://youtu.be/P_aRTS5jAZU China Afraid:U.S Navy Deploys 6000 Sailors & USS Theodore Roosevelt Carrier Strike to Indo Pacific More than 6000 Sailors assigned to TRCSG ships and units will provide maritime security maintain freedom of the seas in accordance with international law a...,4,2020-01-21T02:26:58.000+08:00,,第七舰队
李東昇,美國羅斯福號航艦即將通過巴士海峽　E-2C預警機17日早上9:14正在上空  朱明 2020年02月17日 09:31:00 SHAREgoogletwitterlinkedin 媒體小農  根據AirNav網站在17日上午資料，一架美海軍羅斯福號航艦上的E-2C預警機17日早上9:14正在通過巴士海峽上空。（取自維基百科）  根據AirNav網站在17日上午資料，一架美海軍羅斯福號航艦上的E-2C預警機正在通過巴士海峽上空，因羅斯福號航艦日前剛結束與美利堅號兩棲突擊航艦，在台灣東部菲律賓海北方的指揮操演，軍事評論員施孝瑋預判，這架由羅斯福號航艦上起飛的預警機朝巴士海峽飛，代表羅斯福號航艦戰鬥群即將通過巴士海峽前往南海巡弋。   AirNav網站在17日上午09時14分所公布的美海軍羅斯福號航艦（USS Theodore Roosevelt CVN-71）上起飛的E-2C預警機的航跡圖，施孝瑋表示，該架預警機正通過巴士海峽；因美海軍航艦上的預警機不會超過航艦200公里，也代表著羅斯福號航艦戰鬥群朝向巴士海峽航行，通過後進入南海巡弋。   羅斯福號航艦日前在台灣東部海域的菲律賓北方，與美利堅號兩棲突擊航艦（USS America LHA-6）進行指揮操演，該項操演於15日結束；因此該航艦上編號165813的E-2C預警機通過巴士海峽上空，意味著羅斯福號航艦戰鬥群即將通過巴士海峽往南海巡弋。由於美國海軍航艦戰鬥群在公海航行時，都不希望其他船艦或飛機太靠近，因此預警機多會打開辨識碼，告知航艦戰鬥群已在附近，請不要靠近。   施孝瑋指出，這次羅斯福號航艦戰鬥群編組中最特別的一點，是納編了1996年台海危機的美海軍CG-52碉堡山號神盾艦，該艦當年是從日本南下開進台灣海峽，就在小琉球外海偵測到中國先後發射四枚飛彈的相關訊息，並將飛彈射擊訊息立即提供我國運用；該艦當年納編的獨立號航空母艦戰鬥群，所有軍艦都已退役，唯有CG-52碉堡山號神盾艦還在服役中，這次納編在羅斯福號航艦戰鬥群前來台灣周邊進行操演與巡弋任務，對外是有著另一層的用意。   從12日到今天不到一周的時間，分別有美軍EP-3A電子偵察機、P-8反潛巡邏機、MC-130J特種作戰運輸機、B-52轟炸機以及MQ-9無人機，在台灣周邊空域的活動，加上美軍神盾艦也在台灣周邊巡弋，15日更有美海軍昌塞勒斯維號（USS Chancellorsville CG-62）神盾艦通過台灣海峽，美軍第七艦隊並公開該艦通過台海的畫面。加上羅斯福號航艦戰鬥群將通過巴士海峽進入南海巡弋，這一連串的動作當然是針對解放軍而來。 美國羅斯福號航艦即將通過巴士海峽　E-2C預警機17日早上9:14正在上空--上報 根據AirNav網站在17日上午資料，一架美海軍羅斯福號航艦上的E-2C預警機正在通過巴士海峽上空，因羅斯福號航......,3,2020-02-17T14:20:00.000+08:00,,第七舰队
Fai King,美軍挑釁遭054A驅離，美國人憤怒：不要指望他們能一直以德報怨  經過全國人民的努力，中國的新冠肺炎疫情的蔓延勢頭得到了有效的遏制，但西方國家卻在這個時候陷入到疫情的水深火熱當中。 原本應該安安分分應對國內事務的美國，卻乘中國受疫情困擾，而一再挑釁滋事。 而近日，中國做了一件很少做的事情。  日前，南部戰區新聞發言人李華敏大校表示，美軍“麥克坎貝爾”號導彈驅逐艦擅自闖入中國西沙領海，被我軍查證識別、全程跟踪監視並予以警告驅離。 新加坡南洋理工大學海洋安全研究員高瑞連就對此表示，這種美軍的“航行自由”行動，很少有由中國而不是美國率先披露，中國做了一件很少見的事情。  而美國第七艦隊發言人也在這之後的第二天，證實了此次行動並發布了當時的一些照片。 而通過其中一張照片來看，一艘中國軍艦出現在了“麥克坎貝爾”號驅逐艦的一側，從其輪廓來看，這應該是一艘054A型護衛艦。  認真說起來，054A型護衛艦是我軍新一代艦隊的骨乾之一，不論是適航性還是作戰能力都要優於中國海軍過去的主力，並且這個型號還多次參加遠洋護航任務，作戰經驗豐富 。 雖然在噸位上來說，比“麥克坎貝爾”號阿利伯克級驅逐艦要小，但從現在出現的情況來看，054A對“阿利伯克”絲毫不懼。  實際上這並不是054A同“阿利伯克”的初次相遇，在2014年的時候，中美亞丁灣聯合演練上，054A就同“阿利伯克”有過親密的接觸。 當時略微老舊的“阿利伯克”在顏值上就被054A給完爆，而正如局座說的那樣，“顏值就是戰鬥力”，此次054A將“阿利伯克”攆著跑。  對於此次事件，外國分析人士稱，在中國受疫情困擾的時候，054A仍有效回擊外來侵犯，這也反應出中國軍隊目前的政策，即使中國處於困難的狀態中，中國軍隊仍做好了隨時 應付外敵的準備。 對此國際上的評論表示，“這就是中國軍人經常說的，‘時刻準備著’。”  中國的海上實力早已今非昔比，美國仍像從前那樣來中國碰瓷，吃虧的將會是美國自己。 現在新冠肺炎已經成為全球的問題，美國本土也受到了影響，美國國會的主治醫師就預測，美國的感染人數可能在7000萬至1.5億之間。  因此對於此次美軍的挑釁行為，部分美國人也感到了憤怒，“現在口罩已經買不到了，而五角大樓卻不顧人民的安危去挑釁中國，中國要是不賣口罩給我們怎麼辦？現在只有中國能 救美國了，不要指望他們能一直以德報怨。”,7,2020-03-15T05:23:58.000+08:00,,第七舰队
黃俐雅,引用：「從二戰結束至今，台灣曾經有過好幾次可以「成為一個國家」的機會，卻因為不了解選擇的重要性、不知道自己有選項，而不斷失去機會，導致台灣越來越艱難的國際地位和現況。臺北醫學大學通識中心教授張國城日前在新書發表講座上指出，七十年來台灣人在面臨選擇時，選擇當獨立國家的意願跟決心越來越低，表現出來跟中國統一的比例跟決心卻越來越強，從過去能夠爭取成為一個國家，再到試圖主張「兩國論」，後來到只是爭取加入聯合國，到了 2018 年只是希望用「台灣」的名義參加國際比賽，卻被台灣人自己親手一一否決。他感嘆表示，台灣人對自己身為公民的義務不清楚，是民主國家很大的威脅。  ..  張國城細數，首先在 1945 年日本撤離台灣後，台灣主權歸屬於誰？當時，其實台灣人並不是完全沒有自己作主決定台灣前途的機會。雖然因為日本遵從開羅宣言和波茲坦宣言，台灣由盟軍委託，交由中華民國代管，但其實盟軍對於中華民國的代管要維持多久其實看法分歧，英國就因為擔心台灣從此交由中華民國管理會讓中華民國對香港主權提出同樣主張而態度含糊，堅持等到《對日和約》簽署，再來決定台灣的歸屬，美國則對英國統治香港這種「殖民時代的遺毒」不以為然，仍然派遣飛機船艦協助中華民國接收台灣。但張國城強調，當時台灣的主權歸屬仍然要取決於台灣人的決定，台灣人卻明確表達了「要成為中國人」的意向，也沒有有力領導獨立的領袖和團體。張國城嘆，「恐怕那時候的台灣人，不知道自己有什麼選項，也不知道自己該做選擇，所以自然而然接受中華民國的統治」。  ...  到 1950 年時，台灣曾遇上另一個相似的機會，就是韓戰爆發，美國第七艦隊前來協防台灣，並和中華民國簽訂《中美共同防禦條約》，成為中華民國在台灣站穩腳跟的最重要因素。張國城表示，《中美共同防禦條約》將中華民國的領土範圍確定為台灣澎湖和「雙方同意的其他領土」，給了台灣一個「國號叫中華民國，領土範圍是台灣澎湖」的「兩國論」機會，但是時任總統蔣中正仍希望反攻大陸，取回失土，變成「雙方同意的其他領土」，因此沒有明確將領土範圍框定。即使早在 1950 年美國就已經不支持反攻大陸，中華民國政府也沒有實質上的軍事大作為，但仍然以「反攻大陸」為由，在國內體制、政治、教育、法統維繫上，仍然維持「台灣是中國的一部分」這樣的論述，台灣就此失去成為一個國家的第二次機會。  台灣失去的第三個機會，則是在 1971 年聯合國通過 2758 號決議，解除中華民國的「中國」代表權的時候。當時，日本、沙烏地阿拉伯等國希望台灣不要離開聯合國，認為安全理事會的常務理事國席次將交給北京當局，但台灣也可以在聯合國享有席次，和中國共同存在。張國城表示，有很多人爭論台灣是否曾經有過留在聯合國的機會，但他指出聯合國的基本精神不允許排除特定會員，只會改換代表，例如蘇聯解體之後，俄羅斯政府繼承蘇聯的席次、過往的所有權利義務和簽訂的條約，而非驅逐蘇聯代表讓俄羅斯以新國家身分重新入會。這樣的精神是為了避免重蹈國際聯盟的覆轍，以免美蘇兩大國對另一方國家發起「驅逐戰」，最後聯合國裡只剩美蘇兩個國家。張國城遺憾指出，那一次的機會就算最後無法為台灣保留會籍，但也是聯合國第一次正式討論、確認台灣地位，來自台灣的中華民國代表卻堅決反對讓台灣留在聯合國的主張。即使後來蔣中正意識到此事的重要性，卻已經來不及了，台灣失去了成為在聯合國享有會籍的政治實體的機會。」 國際關係學者張國城痛陳：二戰結束迄今，台灣錯失太多次成為一個國家的機會／沃草國會無雙 從二戰結束至今，台灣曾經有過好幾次可以「成為一個國家」的機會，卻因為不了解選擇的重要性、不知道自己有選項，而不斷失去機會，導致台灣越來越艱難的國際地位和現況。臺北醫學大學通識中心教授張國城日前在新書發...,21,2019-11-28T06:03:35.000+08:00,,第七舰队
李東昇,繞台共機鎖定我F16戰機 官員證實     2020-02-19 05:30:00 〔記者蘇永耀、呂伊萱／台北報導〕本報昨楬櫫中國解放軍機在上週，也就是二月九日、十日，連續兩度侵入我國外圍空域，十日當天對岸的「殲十一」戰機不僅越過海峽中線，還曾「鎖定」我方前往攔截、驅離的F-16等軍機，情勢一度緊繃。對此，政府高層昨證實，該訊息無誤。  中國解放軍在九日及十日，連續派出多架軍機繞台進行遠海長航訓練。官員證實，十日除有殲十一戰機逾越中線，殲十一戰機還曾一度開啟系統、鎖定我國F-16戰機，我空軍飛行員則是沉著持續在空監控，並實施廣播驅離，共機隨即飛返海峽中線以西空域。相關人士表示，殲十一有近距離的亮槍挑釁意味。  官員說，對於共機連續兩天的繞台演訓，以及越界、鎖定我戰機等挑釁動作，國防部長嚴德發立即於十一日到空軍作戰指揮部聽取任務簡報，詳細瞭解共機執行遠海長航訓練過程，以及國軍戰備因應作為。  美國國務院除呼籲中國停止脅迫行為，美軍十二日也兵分兩路繞飛台灣，一架MC-130J特戰運輸機穿越台灣海峽空域南下，兩架B-52轟炸機則在東部海域由北向南飛行。十三日，美軍的P-3C反潛機則從嘉手納基地起飛，經鵝鑾鼻外海回返嘉手納基地。十五日則是派出神盾艦由北向南航經台灣海峽，次日並由第七艦隊對外展示照片。  薛瑞福訪台 今發表演講  另外，美國國防部前印太安全事務助理部長薛瑞福現正訪台，這是他卸任後海外訪問首站，並受邀出席今天的國防安全研究院活動，將就「台美關係：強化印太區域安全」發表演講。外交部昨表示，薛瑞福將與我國政府高層針對強化台美夥伴關係交換意見。 繞台共機鎖定我F16戰機 官員證實 - 政治 - 自由時報電子報 本報昨楬櫫中國解放軍機在上週，也就是二月九日、十日，連續兩度侵入我國外圍空域，十日當天對岸的「殲十一」戰機不僅越過海峽中線，還曾「鎖定」我方前往攔截、驅離的F-16等軍機，情勢一度緊繃。對此，政府高層昨證.....,5,2020-02-20T00:00:57.000+08:00,,第七舰队
Dorothy Tang,這樣哦 【挑釁北京？】美艦首次南海演習射導彈 台立委猜測：中共內部或生變 中美在南海角力，再起波瀾！美國第七艦隊今日在facebook發文指出，美軍一艘導彈驅逐艦正在印太地區支援行動，並在實彈訓練中發射一枚導彈。這是美軍首次在南海發射導彈，並且離美國總統特朗普宣佈與中國國家主席習近平....,0,2020-03-24T01:42:19.000+08:00,,第七舰队
李東昇,雷霆航母「美利堅號」來了！派駐在日本佐世保軍港，成為第七艦隊兩棲部隊旗艦！黃蜂號回美國，但是會有另外一到兩艘胡蜂級雷霆航母再被派到西太平洋，目標就是南海跟台海！而且全世界最強超級航母福特號也將到西太平洋來！     2019-11-26 08:51:15 〔即時新聞／綜合報導〕美國美利堅級兩棲突擊艦美利堅號（USS America LHA-6）具備輕型航空母艦特質，可搭載F-35B戰鬥機、魚鷹式傾斜旋翼機等機體，可進行快速突擊。目前傳出美利堅號已離開母港聖地牙哥，將在11月28日以前抵達日本九州的佐世保軍港進行部署。  據美國《美國海軍學會新聞網》 （USNI）報導，美利堅號上週悄悄離開加州聖地牙哥軍港，並在日前抵達珍珠港，預計將在感恩節前，也是就是11月28日以前抵達日本佐世保軍港。  美利堅號抵達佐世保之後，將取代先前在日本部署兩年的胡蜂級兩棲突擊艦「胡蜂號」（USS Wasp LHD-1），美利堅號將成為美軍亞太地區兩棲待命支隊（ARG）旗艦，並與陸戰隊第1航空聯隊戰機與陸戰隊第31遠征支隊組成快速反應部隊，胡蜂號則是返回美國東岸的諾福克軍港。  美利堅號設計著重在空中攻擊，和胡蜂級有所不同，因此沒有專門給水陸兩棲車輛使用的甲板，而是將飛機機庫設計得更大，美利堅級二號艦的黎波里號（USS Tripoli LHA- 7）預計將在2020年5月服役。  https://news.ltn.com.tw/news/world/breakingnews/2989523 軍情動態》兩棲突擊艦「美利堅號」低調赴日 成兩棲部隊旗艦 - 國際 - 自由時報電子報 美國美利堅級兩棲突擊艦美利堅號（USS America LHA-6）具備輕型航空母艦特質，可搭載F-35B戰鬥機、魚鷹式傾斜旋翼機等機體，可進行快速突擊。目前傳出美利堅號已離開母港聖地牙哥，將在11月28日以前抵達日本九州的佐世保軍港....,9,2019-11-26T11:24:37.000+08:00,,第七舰队
